stop_id,forecast_hour,is_weekend,occupancy_level,occupancy_percent,expected_wait_minutes,eta_multiplier,source_type
KJ29,2,True,1,10.0,2,1.0,baseline_rules
KJ29,3,True,1,10.0,2,1.0,baseline_rules
KJ29,4,True,1,10.0,2,1.0,baseline_rules
KJ29,5,True,1,10.0,2,1.0,baseline_rules
KJ29,6,True,1,10.0,2,1.0,baseline_rules
KJ29,7,True,1,10.0,2,1.0,baseline_rules
KJ29,8,True,2,28.0,4,1.05,baseline_rules
KJ29,9,True,2,28.0,4,1.05,baseline_rules
KJ29,10,True,2,28.0,4,1.05,baseline_rules
KJ29,11,True,2,28.0,4,1.05,baseline_rules
KJ29,12,True,2,28.0,4,1.05,baseline_rules
KJ29,13,True,2,28.0,4,1.05,baseline_rules
KJ29,14,True,2,28.0,4,1.05,baseline_rules
KJ29,15,True,2,28.0,4,1.05,baseline_rules
KJ29,16,True,2,28.0,4,1.05,baseline_rules
KJ29,17,True,2,28.0,4,1.05,baseline_rules
KJ29,18,True,2,28.0,4,1.05,baseline_rules
KJ29,19,True,2,28.0,4,1.05,baseline_rules
KJ29,20,True,2,28.0,4,1.05,baseline_rules
KJ29,21,True,1,10.0,2,1.0,baseline_rules
KJ29,22,True,1,10.0,2,1.0,baseline_rules
KJ29,23,True,1,10.0,2,1.0,baseline_rules
KJ3,0,False,1,10.0,2,1.0,baseline_rules
KJ3,1,False,1,10.0,2,1.0,baseline_rules
KJ3,2,False,1,10.0,2,1.0,baseline_rules
KJ3,3,False,1,10.0,2,1.0,baseline_rules
KJ3,4,False,1,10.0,2,1.0,baseline_rules
KJ3,5,False,1,10.0,2,1.0,baseline_rules
KJ3,6,False,4,74.0,8,1.22,baseline_rules
KJ3,7,False,5,92.0,10,1.35,baseline_rules
KJ3,8,False,5,92.0,10,1.35,baseline_rules
KJ3,9,False,1,10.0,2,1.0,baseline_rules
KJ3,10,False,1,10.0,2,1.0,baseline_rules
KJ3,11,False,1,10.0,2,1.0,baseline_rules
KJ3,12,False,1,10.0,2,1.0,baseline_rules
KJ3,13,False,1,10.0,2,1.0,baseline_rules
KJ3,14,False,1,10.0,2,1.0,baseline_rules
KJ3,15,False,1,10.0,2,1.0,baseline_rules
KJ3,16,False,1,10.0,2,1.0,baseline_rules
KJ3,17,False,3,52.0,6,1.12,baseline_rules
KJ3,18,False,3,52.0,6,1.12,baseline_rules
KJ3,19,False,3,52.0,6,1.12,baseline_rules
KJ3,20,False,1,10.0,2,1.0,baseline_rules
KJ3,21,False,1,10.0,2,1.0,baseline_rules
KJ3,22,False,1,10.0,2,1.0,baseline_rules
KJ3,23,False,1,10.0,2,1.0,baseline_rules
KJ3,0,True,1,10.0,2,1.0,baseline_rules
KJ3,1,True,1,10.0,2,1.0,baseline_rules
KJ3,2,True,1,10.0,2,1.0,baseline_rules
KJ3,3,True,1,10.0,2,1.0,baseline_rules
KJ3,4,True,1,10.0,2,1.0,baseline_rules
KJ3,5,True,1,10.0,2,1.0,baseline_rules
KJ3,6,True,1,10.0,2,1.0,baseline_rules
KJ3,7,True,1,10.0,2,1.0,baseline_rules
KJ3,8,True,2,28.0,4,1.05,baseline_rules
KJ3,9,True,2,28.0,4,1.05,baseline_rules
KJ3,10,True,2,28.0,4,1.05,baseline_rules
KJ3,11,True,2,28.0,4,1.05,baseline_rules
KJ3,12,True,2,28.0,4,1.05,baseline_rules
KJ3,13,True,2,28.0,4,1.05,baseline_rules
KJ3,14,True,2,28.0,4,1.05,baseline_rules
KJ3,15,True,2,28.0,4,1.05,baseline_rules
KJ3,16,True,2,28.0,4,1.05,baseline_rules
KJ3,17,True,2,28.0,4,1.05,baseline_rules
KJ3,18,True,2,28.0,4,1.05,baseline_rules
KJ3,19,True,2,28.0,4,1.05,baseline_rules
KJ3,20,True,2,28.0,4,1.05,baseline_rules
KJ3,21,True,1,10.0,2,1.0,baseline_rules
KJ3,22,True,1,10.0,2,1.0,baseline_rules
KJ3,23,True,1,10.0,2,1.0,baseline_rules
MR11,0,False,3,52.0,6,1.12,baseline_rules
MR11,1,False,3,52.0,6,1.12,baseline_rules
MR11,2,False,3,52.0,6,1.12,baseline_rules
MR11,3,False,3,52.0,6,1.12,baseline_rules
MR11,4,False,3,52.0,6,1.12,baseline_rules
MR11,5,False,3,52.0,6,1.12,baseline_rules
MR11,6,False,3,52.0,6,1.12,baseline_rules
MR11,7,False,4,74.0,8,1.22,baseline_rules
MR11,8,False,5,92.0,10,1.35,baseline_rules
MR11,9,False,3,52.0,6,1.12,baseline_rules
MR11,10,False,3,52.0,6,1.12,baseline_rules
MR11,11,False,3,52.0,6,1.12,baseline_rules
MR11,12,False,3,52.0,6,1.12,baseline_rules
MR11,13,False,3,52.0,6,1.12,baseline_rules
MR11,14,False,3,52.0,6,1.12,baseline_rules
MR11,15,False,3,52.0,6,1.12,baseline_rules
MR11,16,False,3,52.0,6,1.12,baseline_rules
MR11,17,False,5,92.0,10,1.35,baseline_rules
MR11,18,False,5,92.0,10,1.35,baseline_rules
MR11,19,False,4,74.0,8,1.22,baseline_rules
MR11,20,False,3,52.0,6,1.12,baseline_rules
MR11,21,False,3,52.0,6,1.12,baseline_rules
MR11,22,False,3,52.0,6,1.12,baseline_rules
MR11,23,False,3,52.0,6,1.12,baseline_rules
MR11,0,True,2,28.0,4,1.05,baseline_rules
MR11,1,True,2,28.0,4,1.05,baseline_rules
MR11,2,True,2,28.0,4,1.05,baseline_rules
MR11,3,True,2,28.0,4,1.05,baseline_rules
MR11,4,True,2,28.0,4,1.05,baseline_rules
MR11,5,True,2,28.0,4,1.05,baseline_rules
MR11,6,True,2,28.0,4,1.05,baseline_rules
MR11,7,True,2,28.0,4,1.05,baseline_rules
MR11,8,True,2,28.0,4,1.05,baseline_rules
MR11,9,True,2,28.0,4,1.05,baseline_rules
MR11,10,True,3,52.0,6,1.12,baseline_rules
MR11,11,True,3,52.0,6,1.12,baseline_rules
MR11,12,True,3,52.0,6,1.12,baseline_rules
MR11,13,True,3,52.0,6,1.12,baseline_rules
MR11,14,True,3,52.0,6,1.12,baseline_rules
MR11,15,True,3,52.0,6,1.12,baseline_rules
MR11,16,True,3,52.0,6,1.12,baseline_rules
MR11,17,True,3,52.0,6,1.12,baseline_rules
MR11,18,True,3,52.0,6,1.12,baseline_rules
MR11,19,True,3,52.0,6,1.12,baseline_rules
MR11,20,True,3,52.0,6,1.12,baseline_rules
MR11,21,True,2,28.0,4,1.05,baseline_rules
MR11,22,True,2,28.0,4,1.05,baseline_rules
MR11,23,True,2,28.0,4,1.05,baseline_rules
MR6,0,False,3,52.0,6,1.12,baseline_rules
MR6,1,False,3,52.0,6,1.12,baseline_rules
MR6,2,False,3,52.0,6,1.12,baseline_rules
MR6,3,False,3,52.0,6,1.12,baseline_rules
MR6,4,False,3,52.0,6,1.12,baseline_rules
MR6,5,False,3,52.0,6,1.12,baseline_rules
MR6,6,False,3,52.0,6,1.12,baseline_rules
MR6,7,False,4,74.0,8,1.22,baseline_rules
MR6,8,False,5,92.0,10,1.35,baseline_rules
MR6,9,False,3,52.0,6,1.12,baseline_rules
MR6,10,False,3,52.0,6,1.12,baseline_rules
MR6,11,False,3,52.0,6,1.12,baseline_rules
MR6,12,False,3,52.0,6,1.12,baseline_rules
MR6,13,False,3,52.0,6,1.12,baseline_rules
MR6,14,False,3,52.0,6,1.12,baseline_rules
MR6,15,False,3,52.0,6,1.12,baseline_rules
MR6,16,False,3,52.0,6,1.12,baseline_rules
MR6,17,False,5,92.0,10,1.35,baseline_rules
MR6,18,False,5,92.0,10,1.35,baseline_rules
MR6,19,False,4,74.0,8,1.22,baseline_rules
MR6,20,False,3,52.0,6,1.12,baseline_rules
MR6,21,False,3,52.0,6,1.12,baseline_rules
MR6,22,False,3,52.0,6,1.12,baseline_rules
MR6,23,False,3,52.0,6,1.12,baseline_rules
MR6,0,True,2,28.0,4,1.05,baseline_rules
MR6,1,True,2,28.0,4,1.05,baseline_rules
MR6,2,True,2,28.0,4,1.05,baseline_rules
MR6,3,True,2,28.0,4,1.05,baseline_rules
MR6,4,True,2,28.0,4,1.05,baseline_rules
MR6,5,True,2,28.0,4,1.05,baseline_rules
MR6,6,True,2,28.0,4,1.05,baseline_rules
MR6,7,True,2,28.0,4,1.05,baseline_rules
MR6,8,True,2,28.0,4,1.05,baseline_rules
MR6,9,True,2,28.0,4,1.05,baseline_rules
MR6,10,True,3,52.0,6,1.12,baseline_rules
MR6,11,True,3,52.0,6,1.12,baseline_rules
MR6,12,True,3,52.0,6,1.12,baseline_rules
MR6,13,True,3,52.0,6,1.12,baseline_rules
MR6,14,True,3,52.0,6,1.12,baseline_rules
MR6,15,True,3,52.0,6,1.12,baseline_rules
MR6,16,True,3,52.0,6,1.12,baseline_rules
MR6,17,True,3,52.0,6,1.12,baseline_rules
MR6,18,True,3,52.0,6,1.12,baseline_rules
MR6,19,True,3,52.0,6,1.12,baseline_rules
MR6,20,True,3,52.0,6,1.12,baseline_rules
MR6,21,True,2,28.0,4,1.05,baseline_rules
MR6,22,True,2,28.0,4,1.05,baseline_rules
MR6,23,True,2,28.0,4,1.05,baseline_rules
PY17,0,False,3,52.0,6,1.12,baseline_rules
PY17,1,False,3,52.0,6,1.12,baseline_rules
PY17,2,False,3,52.0,6,1.12,baseline_rules
PY17,3,False,3,52.0,6,1.12,baseline_rules
PY17,4,False,3,52.0,6,1.12,baseline_rules
PY17,5,False,3,52.0,6,1.12,baseline_rules
PY17,6,False,3,52.0,6,1.12,baseline_rules
PY17,7,False,4,74.0,8,1.22,baseline_rules
PY17,8,False,5,92.0,10,1.35,baseline_rules
PY17,9,False,3,52.0,6,1.12,baseline_rules
PY17,10,False,3,52.0,6,1.12,baseline_rules
PY17,11,False,3,52.0,6,1.12,baseline_rules
PY17,12,False,3,52.0,6,1.12,baseline_rules
PY17,13,False,3,52.0,6,1.12,baseline_rules
PY17,14,False,3,52.0,6,1.12,baseline_rules
PY17,15,False,3,52.0,6,1.12,baseline_rules
PY17,16,False,3,52.0,6,1.12,baseline_rules
PY17,17,False,5,92.0,10,1.35,baseline_rules
PY17,18,False,5,92.0,10,1.35,baseline_rules
PY17,19,False,4,74.0,8,1.22,baseline_rules
PY17,20,False,3,52.0,6,1.12,baseline_rules
PY17,21,False,3,52.0,6,1.12,baseline_rules
PY17,22,False,3,52.0,6,1.12,baseline_rules
PY17,23,False,3,52.0,6,1.12,baseline_rules
PY17,0,True,2,28.0,4,1.05,baseline_rules
PY17,1,True,2,28.0,4,1.05,baseline_rules
PY17,2,True,2,28.0,4,1.05,baseline_rules
PY17,3,True,2,28.0,4,1.05,baseline_rules
PY17,4,True,2,28.0,4,1.05,baseline_rules
PY17,5,True,2,28.0,4,1.05,baseline_rules
PY17,6,True,2,28.0,4,1.05,baseline_rules
PY17,7,True,2,28.0,4,1.05,baseline_rules
PY17,8,True,2,28.0,4,1.05,baseline_rules
PY17,9,True,2,28.0,4,1.05,baseline_rules
PY17,10,True,3,52.0,6,1.12,baseline_rules
PY17,11,True,3,52.0,6,1.12,baseline_rules
PY17,12,True,3,52.0,6,1.12,baseline_rules
PY17,13,True,3,52.0,6,1.12,baseline_rules
PY17,14,True,3,52.0,6,1.12,baseline_rules
PY17,15,True,3,52.0,6,1.12,baseline_rules
PY17,16,True,3,52.0,6,1.12,baseline_rules
PY17,17,True,3,52.0,6,1.12,baseline_rules
PY17,18,True,3,52.0,6,1.12,baseline_rules
PY17,19,True,3,52.0,6,1.12,baseline_rules
PY17,20,True,3,52.0,6,1.12,baseline_rules
PY17,21,True,2,28.0,4,1.05,baseline_rules
PY17,22,True,2,28.0,4,1.05,baseline_rules
PY17,23,True,2,28.0,4,1.05,baseline_rules
PY23,0,False,3,52.0,6,1.12,baseline_rules
PY23,1,False,3,52.0,6,1.12,baseline_rules
PY23,2,False,3,52.0,6,1.12,baseline_rules
PY23,3,False,3,52.0,6,1.12,baseline_rules
PY23,4,False,3,52.0,6,1.12,baseline_rules
PY23,5,False,3,52.0,6,1.12,baseline_rules
PY23,6,False,3,52.0,6,1.12,baseline_rules
PY23,7,False,4,74.0,8,1.22,baseline_rules
PY23,8,False,5,92.0,10,1.35,baseline_rules
PY23,9,False,3,52.0,6,1.12,baseline_rules
PY23,10,False,3,52.0,6,1.12,baseline_rules
PY23,11,False,3,52.0,6,1.12,baseline_rules
PY23,12,False,3,52.0,6,1.12,baseline_rules
PY23,13,False,3,52.0,6,1.12,baseline_rules
PY23,14,False,3,52.0,6,1.12,baseline_rules
PY23,15,False,3,52.0,6,1.12,baseline_rules
PY23,16,False,3,52.0,6,1.12,baseline_rules
PY23,17,False,5,92.0,10,1.35,baseline_rules
PY23,18,False,5,92.0,10,1.35,baseline_rules
PY23,19,False,4,74.0,8,1.22,baseline_rules
PY23,20,False,3,52.0,6,1.12,baseline_rules
PY23,21,False,3,52.0,6,1.12,baseline_rules
PY23,22,False,3,52.0,6,1.12,baseline_rules
PY23,23,False,3,52.0,6,1.12,baseline_rules
PY23,0,True,2,28.0,4,1.05,baseline_rules
PY23,1,True,2,28.0,4,1.05,baseline_rules
PY23,2,True,2,28.0,4,1.05,baseline_rules
PY23,3,True,2,28.0,4,1.05,baseline_rules
PY23,4,True,2,28.0,4,1.05,baseline_rules
PY23,5,True,2,28.0,4,1.05,baseline_rules
PY23,6,True,2,28.0,4,1.05,baseline_rules
PY23,7,True,2,28.0,4,1.05,baseline_rules
PY23,8,True,2,28.0,4,1.05,baseline_rules
PY23,9,True,2,28.0,4,1.05,baseline_rules
PY23,10,True,3,52.0,6,1.12,baseline_rules
PY23,11,True,3,52.0,6,1.12,baseline_rules
PY23,12,True,3,52.0,6,1.12,baseline_rules
PY23,13,True,3,52.0,6,1.12,baseline_rules
PY23,14,True,3,52.0,6,1.12,baseline_rules
PY23,15,True,3,52.0,6,1.12,baseline_rules
PY23,16,True,3,52.0,6,1.12,baseline_rules
PY23,17,True,3,52.0,6,1.12,baseline_rules
PY23,18,True,3,52.0,6,1.12,baseline_rules
PY23,19,True,3,52.0,6,1.12,baseline_rules
PY23,20,True,3,52.0,6,1.12,baseline_rules
PY23,21,True,2,28.0,4,1.05,baseline_rules
PY23,22,True,2,28.0,4,1.05,baseline_rules
PY23,23,True,2,28.0,4,1.05,baseline_rules
SP15,0,False,3,52.0,6,1.12,baseline_rules
SP15,1,False,3,52.0,6,1.12,baseline_rules
SP15,2,False,3,52.0,6,1.12,baseline_rules
SP15,3,False,3,52.0,6,1.12,baseline_rules
SP15,4,False,3,52.0,6,1.12,baseline_rules
SP15,5,False,3,52.0,6,1.12,baseline_rules
SP15,6,False,3,52.0,6,1.12,baseline_rules
SP15,7,False,4,74.0,8,1.22,baseline_rules
SP15,8,False,5,92.0,10,1.35,baseline_rules
SP15,9,False,3,52.0,6,1.12,baseline_rules
SP15,10,False,3,52.0,6,1.12,baseline_rules
SP15,11,False,3,52.0,6,1.12,baseline_rules
SP15,12,False,3,52.0,6,1.12,baseline_rules
SP15,13,False,3,52.0,6,1.12,baseline_rules
SP15,14,False,3,52.0,6,1.12,baseline_rules
SP15,15,False,3,52.0,6,1.12,baseline_rules
SP15,16,False,3,52.0,6,1.12,baseline_rules
SP15,17,False,5,92.0,10,1.35,baseline_rules
SP15,18,False,5,92.0,10,1.35,baseline_rules
SP15,19,False,4,74.0,8,1.22,baseline_rules
SP15,20,False,3,52.0,6,1.12,baseline_rules
SP15,21,False,3,52.0,6,1.12,baseline_rules
SP15,22,False,3,52.0,6,1.12,baseline_rules
SP15,23,False,3,52.0,6,1.12,baseline_rules
SP15,0,True,2,28.0,4,1.05,baseline_rules
SP15,1,True,2,28.0,4,1.05,baseline_rules
SP15,2,True,2,28.0,4,1.05,baseline_rules
SP15,3,True,2,28.0,4,1.05,baseline_rules
SP15,4,True,2,28.0,4,1.05,baseline_rules
SP15,5,True,2,28.0,4,1.05,baseline_rules
SP15,6,True,2,28.0,4,1.05,baseline_rules
SP15,7,True,2,28.0,4,1.05,baseline_rules
SP15,8,True,2,28.0,4,1.05,baseline_rules
SP15,9,True,2,28.0,4,1.05,baseline_rules
SP15,10,True,3,52.0,6,1.12,baseline_rules
SP15,11,True,3,52.0,6,1.12,baseline_rules
SP15,12,True,3,52.0,6,1.12,baseline_rules
SP15,13,True,3,52.0,6,1.12,baseline_rules
SP15,14,True,3,52.0,6,1.12,baseline_rules
SP15,15,True,3,52.0,6,1.12,baseline_rules
SP15,16,True,3,52.0,6,1.12,baseline_rules
SP15,17,True,3,52.0,6,1.12,baseline_rules
SP15,18,True,3,52.0,6,1.12,baseline_rules
SP15,19,True,3,52.0,6,1.12,baseline_rules
SP15,20,True,3,52.0,6,1.12,baseline_rules
SP15,21,True,2,28.0,4,1.05,baseline_rules
SP15,22,True,2,28.0,4,1.05,baseline_rules
SP15,23,True,2,28.0,4,1.05,baseline_rules
SP17,0,False,1,10.0,2,1.0,baseline_rules
SP17,1,False,1,10.0,2,1.0,baseline_rules
SP17,2,False,1,10.0,2,1.0,baseline_rules
SP17,3,False,1,10.0,2,1.0,baseline_rules
SP17,4,False,1,10.0,2,1.0,baseline_rules
SP17,5,False,1,10.0,2,1.0,baseline_rules
SP17,6,False,4,74.0,8,1.22,baseline_rules
SP17,7,False,5,92.0,10,1.35,baseline_rules
SP17,8,False,5,92.0,10,1.35,baseline_rules
SP17,9,False,1,10.0,2,1.0,baseline_rules
SP17,10,False,1,10.0,2,1.0,baseline_rules
SP17,11,False,1,10.0,2,1.0,baseline_rules
SP17,12,False,1,10.0,2,1.0,baseline_rules
SP17,13,False,1,10.0,2,1.0,baseline_rules
SP17,14,False,1,10.0,2,1.0,baseline_rules
SP17,15,False,1,10.0,2,1.0,baseline_rules
SP17,16,False,1,10.0,2,1.0,baseline_rules
SP17,17,False,3,52.0,6,1.12,baseline_rules
SP17,18,False,3,52.0,6,1.12,baseline_rules
SP17,19,False,3,52.0,6,1.12,baseline_rules
SP17,20,False,1,10.0,2,1.0,baseline_rules
SP17,21,False,1,10.0,2,1.0,baseline_rules
SP17,22,False,1,10.0,2,1.0,baseline_rules
SP17,23,False,1,10.0,2,1.0,baseline_rules
SP17,0,True,1,10.0,2,1.0,baseline_rules
SP17,1,True,1,10.0,2,1.0,baseline_rules
SP17,2,True,1,10.0,2,1.0,baseline_rules
SP17,3,True,1,10.0,2,1.0,baseline_rules
SP17,4,True,1,10.0,2,1.0,baseline_rules
SP17,5,True,1,10.0,2,1.0,baseline_rules
SP17,6,True,1,10.0,2,1.0,baseline_rules
SP17,7,True,1,10.0,2,1.0,baseline_rules
SP17,8,True,2,28.0,4,1.05,baseline_rules
SP17,9,True,2,28.0,4,1.05,baseline_rules
SP17,10,True,2,28.0,4,1.05,baseline_rules
SP17,11,True,2,28.0,4,1.05,baseline_rules
SP17,12,True,2,28.0,4,1.05,baseline_rules
SP17,13,True,2,28.0,4,1.05,baseline_rules
SP17,14,True,2,28.0,4,1.05,baseline_rules
SP17,15,True,2,28.0,4,1.05,baseline_rules
SP17,16,True,2,28.0,4,1.05,baseline_rules
SP17,17,True,2,28.0,4,1.05,baseline_rules
SP17,18,True,2,28.0,4,1.05,baseline_rules
SP17,19,True,2,28.0,4,1.05,baseline_rules
SP17,20,True,2,28.0,4,1.05,baseline_rules
SP17,21,True,1,10.0,2,1.0,baseline_rules
SP17,22,True,1,10.0,2,1.0,baseline_rules
SP17,23,True,1,10.0,2,1.0,baseline_rules
SP3,0,False,3,52.0,6,1.12,baseline_rules
SP3,1,False,3,52.0,6,1.12,baseline_rules
SP3,2,False,3,52.0,6,1.12,baseline_rules
SP3,3,False,3,52.0,6,1.12,baseline_rules
SP3,4,False,3,52.0,6,1.12,baseline_rules
SP3,5,False,3,52.0,6,1.12,baseline_rules
SP3,6,False,3,52.0,6,1.12,baseline_rules
SP3,7,False,4,74.0,8,1.22,baseline_rules
SP3,8,False,5,92.0,10,1.35,baseline_rules
SP3,9,False,3,52.0,6,1.12,baseline_rules
SP3,10,False,3,52.0,6,1.12,baseline_rules
SP3,11,False,3,52.0,6,1.12,baseline_rules
SP3,12,False,3,52.0,6,1.12,baseline_rules
SP3,13,False,3,52.0,6,1.12,baseline_rules
SP3,14,False,3,52.0,6,1.12,baseline_rules
SP3,15,False,3,52.0,6,1.12,baseline_rules
SP3,16,False,3,52.0,6,1.12,baseline_rules
SP3,17,False,5,92.0,10,1.35,baseline_rules
SP3,18,False,5,92.0,10,1.35,baseline_rules
SP3,19,False,4,74.0,8,1.22,baseline_rules
SP3,20,False,3,52.0,6,1.12,baseline_rules
SP3,21,False,3,52.0,6,1.12,baseline_rules
SP3,22,False,3,52.0,6,1.12,baseline_rules
SP3,23,False,3,52.0,6,1.12,baseline_rules
SP3,0,True,2,28.0,4,1.05,baseline_rules
SP3,1,True,2,28.0,4,1.05,baseline_rules
SP3,2,True,2,28.0,4,1.05,baseline_rules
SP3,3,True,2,28.0,4,1.05,baseline_rules
SP3,4,True,2,28.0,4,1.05,baseline_rules
SP3,5,True,2,28.0,4,1.05,baseline_rules
SP3,6,True,2,28.0,4,1.05,baseline_rules
SP3,7,True,2,28.0,4,1.05,baseline_rules
SP3,8,True,2,28.0,4,1.05,baseline_rules
SP3,9,True,2,28.0,4,1.05,baseline_rules
SP3,10,True,3,52.0,6,1.12,baseline_rules
SP3,11,True,3,52.0,6,1.12,baseline_rules
SP3,12,True,3,52.0,6,1.12,baseline_rules
SP3,13,True,3,52.0,6,1.12,baseline_rules
SP3,14,True,3,52.0,6,1.12,baseline_rules
SP3,15,True,3,52.0,6,1.12,baseline_rules
SP3,16,True,3,52.0,6,1.12,baseline_rules
SP3,17,True,3,52.0,6,1.12,baseline_rules
SP3,18,True,3,52.0,6,1.12,baseline_rules
SP3,19,True,3,52.0,6,1.12,baseline_rules
SP3,20,True,3,52.0,6,1.12,baseline_rules
SP3,21,True,2,28.0,4,1.05,baseline_rules
SP3,22,True,2,28.0,4,1.05,baseline_rules
SP3,23,True,2,28.0,4,1.05,baseline_rules
